query,page,clicks_28d,impressions_28d,ctr_28d,position_28d,topic,topic_group,language,intent,is_brand,is_local,is_commercial_modifier,position_bucket,clicks_90d,impressions_90d,ctr_90d,position_90d,clicks_prev28,impressions_prev28,position_prev28,page_locale,page_type,language_mismatch
chatgpt uzbek tilida skachat,https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,0,41,0.0,7.195121951219512,chatgpt_download,chatgpt_product,uz,navigational,False,False,False,4-10,0,41,0.0,7.195121951219512,,,,uz,blog,False
чат гпт узбекча,https://gptbot.uz/ru/gpt-chat/,0,40,0.0,4.75,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,4-10,0,40,0.0,4.75,,,,ru,landing,True
бот для инстаграм директ,https://gptbot.uz/ru/instagram-direct-bot/,0,39,0.0,17.307692307692307,instagram_bots,services_bots,ru,commercial_investigation,False,False,False,11-20,0,53,0.0,26.150943396226417,0.0,9.0,48.333333333333336,ru,landing,False
жажипити,https://gptbot.uz/ru/gpt-chat/,0,39,0.0,3.5128205128205128,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,4-10,0,39,0.0,3.5128205128205128,,,,ru,landing,True
chat chipiti online,https://gptbot.uz/ru/gpt-chat/,0,37,0.0,6.297297297297297,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,4-10,0,37,0.0,6.297297297297297,,,,ru,landing,True
chatgpt skachat qilish,https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,0,37,0.0,8.702702702702702,chatgpt_download,chatgpt_product,uz,navigational,False,False,False,4-10,0,37,0.0,8.702702702702702,,,,uz,blog,False
chatgpt yuklab olish uzbek tilida,https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,0,37,0.0,10.594594594594597,chatgpt_download,chatgpt_product,uz,navigational,False,False,False,11-20,0,37,0.0,10.594594594594597,,,,uz,blog,False
аудит сайта чек лист,https://gptbot.uz/ru/blog/seo-audit-sayta-chek-list/,0,35,0.0,67.45714285714286,seo,services_web,ru,informational,False,False,False,51+,0,87,0.0,76.39080459770115,0.0,52.0,82.40384615384616,ru,blog,False
чат гпт на узбекском,https://gptbot.uz/ru/gpt-chat/,0,35,0.0,4.8,chatgpt_online,chatgpt_product,ru,transactional,False,False,False,4-10,0,43,0.0,5.0,0.0,8.0,5.875,ru,landing,False
chat gpt uzbek,https://gptbot.uz/uz/gpt-uzbek-tilida/,0,34,0.0,5.0588235294117645,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,4-10,0,40,0.0,5.225,0.0,6.0,6.166666666666667,uz,landing,False
chatgpt uzbek tilida online,https://gptbot.uz/ru/gpt-chat/,0,34,0.0,8.970588235294118,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,4-10,0,34,0.0,8.970588235294118,,,,ru,landing,True
chatgpt yozish,https://gptbot.uz/uz/gpt-uzbek-tilida/,0,34,0.0,8.911764705882353,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,4-10,0,34,0.0,8.911764705882353,,,,uz,landing,False
chatgpt узбек тилида,https://gptbot.uz/uz/gpt-uzbek-tilida/,0,34,0.0,7.352941176470588,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,4-10,0,34,0.0,7.352941176470588,,,,uz,landing,False
chat gpt kirish,https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,0,33,0.0,7.757575757575758,chatgpt_login,chatgpt_product,uz,navigational,False,False,False,4-10,0,33,0.0,7.757575757575758,,,,uz,blog,False
chpt yuklab olish,https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,0,33,0.0,7.272727272727272,chatgpt_download,chatgpt_product,uz,navigational,False,False,False,4-10,0,35,0.0,7.371428571428571,0.0,2.0,9.0,uz,blog,False
chat gpt uz,https://gptbot.uz/uz/gpt-uzbek-tilida/,0,32,0.0,5.21875,chatgpt_online,chatgpt_product,en,transactional,False,True,False,4-10,0,36,0.0,5.5,0.0,4.0,7.75,uz,landing,False
как работает seo продвижение сайтов,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,31,0.0,69.58064516129032,seo,services_web,ru,informational,False,False,False,51+,0,35,0.0,69.57142857142857,0.0,4.0,69.5,ru,blog,False
chat gpt 4 uzbekistan,https://gptbot.uz/ru/gpt-chat/,0,30,0.0,6.166666666666667,chatgpt_online,chatgpt_product,en,transactional,False,True,False,4-10,0,30,0.0,6.166666666666667,,,,ru,landing,False
chatgpt uzb,https://gptbot.uz/uz/gpt-uzbek-tilida/,0,29,0.0,6.137931034482759,chatgpt_online,chatgpt_product,uz,transactional,False,True,False,4-10,0,29,0.0,6.137931034482759,,,,uz,landing,False
seo ташкент,https://gptbot.uz/ru/seo-prodvizhenie-saytov-tashkent/,0,29,0.0,37.172413793103445,seo,services_web,ru,commercial,False,True,False,21-50,0,31,0.0,39.64516129032258,0.0,2.0,75.5,ru,landing,False
лид это в рекламе,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,29,0.0,23.86206896551724,leads_automation,services_bots,ru,informational,False,False,False,21-50,0,35,0.0,26.2,0.0,6.0,37.5,ru,blog,False
сео продвижение это,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,29,0.0,66.13793103448276,seo,services_web,ru,informational,False,False,False,51+,0,35,0.0,66.2,0.0,6.0,66.5,ru,blog,False
чат-бот майстер для бізнесу,https://gptbot.uz/ru/chat-bot-dlya-biznesa/,0,29,0.0,85.72413793103448,irrelevant_ukr,irrelevant,ukr,unknown,False,False,False,51+,0,35,0.0,86.74285714285715,0.0,6.0,91.66666666666669,ru,landing,False
chatgpt online kirish,https://gptbot.uz/uz/gpt-uzbek-tilida/,0,28,0.0,5.928571428571429,chatgpt_login,chatgpt_product,uz,navigational,False,False,False,4-10,0,28,0.0,5.928571428571429,,,,uz,landing,False
чати пити узбекча,https://gptbot.uz/uz/gpt-uzbek-tilida/,0,28,0.0,7.607142857142857,other,other,uz,unknown,False,False,False,4-10,0,28,0.0,7.607142857142857,,,,uz,landing,False
chatgpt uzbekcha bepul,https://gptbot.uz/ru/gpt-chat/,0,27,0.0,5.37037037037037,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,4-10,0,27,0.0,5.37037037037037,,,,ru,landing,True
instagram direct nima,https://gptbot.uz/uz/blog/instagram-direct-ai-bot-qanday-ishlaydi/,0,27,0.0,7.111111111111111,instagram_bots,services_bots,uz,informational,False,False,False,4-10,0,38,0.0,7.7894736842105265,0.0,11.0,9.454545454545457,uz,blog,False
продвижение сайта по сео,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,27,0.0,59.14814814814815,seo,services_web,ru,commercial_investigation,False,False,False,51+,0,45,0.0,66.97777777777777,0.0,18.0,78.72222222222223,ru,blog,False
что такое лид,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,27,0.0,28.85185185185185,leads_automation,services_bots,ru,informational,False,False,False,21-50,0,32,0.0,29.21875,0.0,5.0,31.2,ru,blog,False
chatgpt ochish uzbek tilida,https://gptbot.uz/uz/gpt-uzbek-tilida/,0,26,0.0,6.230769230769231,chatgpt_login,chatgpt_product,uz,navigational,False,False,False,4-10,0,27,0.0,6.25925925925926,0.0,1.0,7.0,uz,landing,False
savollarga javoblar beruvchi bot,https://gptbot.uz/uz/gpt-bot-biznes-uchun/,0,26,0.0,8.346153846153847,chatbot_dev,services_bots,uz,commercial_investigation,False,False,False,4-10,0,26,0.0,8.346153846153847,,,,uz,landing,False
процент рекламы телеграм от общего рынка рекламы узбекистан,https://gptbot.uz/ru/telegram-ads-uzbekistan/,0,26,0.0,8.807692307692307,telegram_ads,services_marketing,ru,commercial,False,True,False,4-10,0,26,0.0,8.807692307692307,,,,ru,landing,False
чат gpt узбек тилида,https://gptbot.uz/uz/gpt-uzbek-tilida/,0,26,0.0,6.461538461538462,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,4-10,0,26,0.0,6.461538461538462,,,,uz,landing,False
чачи пити узбек тилида,https://gptbot.uz/uz/gpt-uzbek-tilida/,0,26,0.0,7.730769230769231,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,4-10,0,26,0.0,7.730769230769231,,,,uz,landing,False
chat gpt yuklab olish,https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,0,25,0.0,7.04,chatgpt_download,chatgpt_product,uz,navigational,False,False,False,4-10,0,34,0.0,7.529411764705882,0.0,9.0,8.88888888888889,uz,blog,False
chatgpt ga kirish,https://gptbot.uz/uz/blog/chatgpt-ozbekistonda-vpnsiz-ishlaydimi/,0,25,0.0,8.24,chatgpt_login,chatgpt_product,uz,navigational,False,False,False,4-10,0,25,0.0,8.24,,,,uz,blog,False
chatgpt oʻzbekcha tarjimon,https://gptbot.uz/uz/gpt-uzbek-tilida/,0,25,0.0,6.04,chatgpt_translate,chatgpt_product,uz,informational,False,False,False,4-10,0,25,0.0,6.04,,,,uz,landing,False
как работает seo продвижение,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,24,0.0,76.70833333333333,seo,services_web,ru,informational,False,False,False,51+,0,27,0.0,77.81481481481481,0.0,3.0,86.66666666666667,ru,blog,False
лиды это,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,24,0.0,30.95833333333333,leads_automation,services_bots,ru,informational,False,False,False,21-50,0,25,0.0,30.84,0.0,1.0,28.0,ru,blog,False
продвижение сайтов seo,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,24,0.0,62.708333333333336,seo,services_web,ru,commercial_investigation,False,False,False,51+,0,42,0.0,65.73809523809524,0.0,18.0,69.77777777777777,ru,blog,False
chatgpt o'zbekcha tarjimon,https://gptbot.uz/uz/gpt-uzbek-tilida/,0,23,0.0,9.478260869565217,chatgpt_translate,chatgpt_product,uz,informational,False,False,False,4-10,0,23,0.0,9.478260869565217,,,,uz,landing,False
chatgpt ochish uzbek tilida,https://gptbot.uz/uz/blog/chatgpt-ozbekistonda-vpnsiz-ishlaydimi/,0,23,0.0,7.173913043478261,chatgpt_login,chatgpt_product,uz,navigational,False,False,False,4-10,0,23,0.0,7.173913043478261,,,,uz,blog,False
ватсап бот для бизнеса,https://gptbot.uz/ru/whatsapp-bot-dlya-biznesa/,0,23,0.0,36.65217391304348,whatsapp_bots,services_bots,ru,commercial_investigation,False,False,False,21-50,0,23,0.0,36.65217391304348,,,,ru,landing,False
лид это в маркетинге,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,23,0.0,26.65217391304348,leads_automation,services_bots,ru,informational,False,False,False,21-50,0,30,0.0,28.9,0.0,7.0,36.285714285714285,ru,blog,False
продвижение сайта что это,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,23,0.0,73.73913043478261,seo,services_web,ru,informational,False,False,False,51+,0,28,0.0,74.42857142857143,0.0,5.0,77.6,ru,blog,False
сео продвижение что это,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,23,0.0,70.69565217391305,seo,services_web,ru,informational,False,False,False,51+,0,26,0.0,69.76923076923077,0.0,3.0,62.66666666666666,ru,blog,False
таргет нима,https://gptbot.uz/uz/blog/target-reklama-nima/,0,23,0.0,8.26086956521739,digital_marketing,services_marketing,uz,commercial_investigation,False,False,False,4-10,0,23,0.0,8.26086956521739,,,,uz,blog,False
чат gpt,https://gptbot.uz/ru/gpt-chat/,0,23,0.0,5.521739130434782,chatgpt_online,chatgpt_product,ru,transactional,False,False,False,4-10,0,23,0.0,5.521739130434782,,,,ru,landing,False
chatgpt uzbek tilida online ko rish,https://gptbot.uz/uz/gpt-uzbek-tilida/,0,22,0.0,7.363636363636363,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,4-10,0,34,0.0,7.235294117647059,0.0,12.0,7.0,uz,landing,False
chatgptga,https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,0,22,0.0,6.045454545454546,chatgpt_online,chatgpt_product,neutral,transactional,False,False,False,4-10,0,22,0.0,6.045454545454546,,,,uz,blog,False
seo в ташкенте,https://gptbot.uz/ru/seo-prodvizhenie-saytov-tashkent/,0,22,0.0,45.63636363636363,seo,services_web,ru,commercial,False,True,False,21-50,0,22,0.0,45.63636363636363,,,,ru,landing,False
кто такой лид,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,22,0.0,29.90909090909091,leads_automation,services_bots,ru,informational,False,False,False,21-50,0,26,0.0,30.346153846153847,0.0,4.0,32.75,ru,blog,False
chatgpt 4 uzbek tilida,https://gptbot.uz/uz/blog/chatgpt-ozbekistonda-vpnsiz-ishlaydimi/,0,21,0.0,9.142857142857142,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,4-10,0,21,0.0,9.142857142857142,,,,uz,blog,False
chatgpt oʻrnatish,https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,0,21,0.0,8.571428571428571,chatgpt_download,chatgpt_product,uz,navigational,False,False,False,4-10,0,21,0.0,8.571428571428571,,,,uz,blog,False
chatgpt uzbek tilida gaplashish,https://gptbot.uz/uz/blog/chatgpt-uzbek-tilida-promptlar/,0,21,0.0,9.666666666666666,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,4-10,0,21,0.0,9.666666666666666,,,,uz,blog,False
как оплатить чат gpt в узбекистане,https://gptbot.uz/ru/blog/chatgpt-i-claude-v-uzbekistane/,0,21,0.0,1.619047619047619,chatgpt_payment,chatgpt_product,ru,informational,False,True,False,1-3,0,21,0.0,1.619047619047619,,,,ru,blog,False
как происходит сео продвижение сайта,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,21,0.0,60.57142857142857,seo,services_web,ru,informational,False,False,False,51+,0,24,0.0,61.04166666666666,0.0,3.0,64.33333333333334,ru,blog,False
как работает сео продвижение сайта,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,21,0.0,59.04761904761905,seo,services_web,ru,informational,False,False,False,51+,0,24,0.0,59.625,0.0,3.0,63.66666666666666,ru,blog,False
продвижение сайтов как это делается,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,21,0.0,66.76190476190476,seo,services_web,ru,informational,False,False,False,51+,0,24,0.0,66.58333333333333,0.0,3.0,65.33333333333333,ru,blog,False
чат опт,https://gptbot.uz/ru/gpt-chat/,0,21,0.0,6.047619047619048,other,other,ru,unknown,False,False,False,4-10,0,21,0.0,6.047619047619048,,,,ru,landing,False
jaji piti bot,https://gptbot.uz/ru/gpt-chat/,0,20,0.0,5.75,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,4-10,0,20,0.0,5.75,,,,ru,landing,True
onlayn chatgpt,https://gptbot.uz/uz/gpt-uzbek-tilida/,0,20,0.0,5.5,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,4-10,0,20,0.0,5.5,,,,uz,landing,False
seo продвижение что это,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,20,0.0,62.5,seo,services_web,ru,informational,False,False,False,51+,0,24,0.0,62.75,0.0,4.0,64.0,ru,blog,False
гарантированные лиды для рекламы что это,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,20,0.0,39.0,leads_automation,services_bots,ru,informational,False,False,False,21-50,0,20,0.0,39.0,,,,ru,blog,False
как работает сео продвижение,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,20,0.0,77.65,seo,services_web,ru,informational,False,False,False,51+,0,22,0.0,77.4090909090909,0.0,2.0,75.0,ru,blog,False
лид что такое,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,20,0.0,28.45,leads_automation,services_bots,ru,informational,False,False,False,21-50,0,22,0.0,29.181818181818183,0.0,2.0,36.5,ru,blog,False
продвижение сайта это,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,20,0.0,74.65,seo,services_web,ru,informational,False,False,False,51+,0,22,0.0,74.5909090909091,0.0,2.0,74.0,ru,blog,False
продвижение сайтов сео,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,20,0.0,73.3,seo,services_web,ru,commercial_investigation,False,False,False,51+,0,32,0.0,75.1875,0.0,12.0,78.33333333333333,ru,blog,False
telegram bot buyurtma o'zbekiston,https://gptbot.uz/uz/telegram-bot-biznes-uchun/,0,19,0.0,9.842105263157896,telegram_bots,services_bots,uz,commercial,False,True,True,4-10,0,19,0.0,9.842105263157896,,,,uz,landing,False
автоматизация приема заявок,https://gptbot.uz/ru/avtomatizatsiya-zayavok/,0,19,0.0,36.68421052631579,leads_automation,services_bots,ru,commercial_investigation,False,False,False,21-50,0,22,0.0,40.18181818181818,0.0,1.0,49.0,ru,landing,False
чат гпт на узбекском,https://gptbot.uz/ru/blog/gpt-chat-bot-na-russkom-i-uzbekskom-kak-rabotaet/,0,19,0.0,7.315789473684211,chatgpt_online,chatgpt_product,ru,transactional,False,False,False,4-10,0,30,0.0,6.766666666666667,0.0,11.0,5.818181818181818,ru,blog,False
что такое лид в коммерческом предложении,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,19,0.0,21.68421052631579,leads_automation,services_bots,ru,informational,False,False,False,21-50,0,19,0.0,21.68421052631579,,,,ru,blog,False
что такое лид в коммерческом предложении сдо ржд,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,19,0.0,39.578947368421055,leads_automation,services_bots,ru,informational,False,False,False,21-50,0,21,0.0,40.38095238095238,0.0,2.0,48.0,ru,blog,False
что такое лиды в маркетинге,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,19,0.0,27.526315789473685,leads_automation,services_bots,ru,informational,False,False,False,21-50,0,26,0.0,28.884615384615383,0.0,7.0,32.57142857142857,ru,blog,False
chatgpt bepul,https://gptbot.uz/uz/gpt-uzbek-tilida/,0,18,0.0,8.11111111111111,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,4-10,0,18,0.0,8.11111111111111,,,,uz,landing,False
аудит digital маркетинга,https://gptbot.uz/ru/blog/kak-provesti-audit-digital-marketinga/,0,18,0.0,8.722222222222221,digital_marketing,services_marketing,ru,commercial_investigation,False,False,False,4-10,0,36,0.0,13.63888888888889,0.0,18.0,18.55555555555556,ru,blog,False
лид в рекламе это,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,18,0.0,23.5,leads_automation,services_bots,ru,informational,False,False,False,21-50,0,23,0.0,27.39130434782609,0.0,5.0,41.4,ru,blog,False
продвижение по сео,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,18,0.0,77.16666666666667,seo,services_web,ru,commercial_investigation,False,False,False,51+,0,27,0.0,78.4074074074074,0.0,9.0,80.88888888888889,ru,blog,False
продвижение сайта,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,18,0.0,60.61111111111112,seo,services_web,ru,commercial_investigation,False,False,False,51+,0,21,0.0,62.19047619047619,0.0,3.0,71.66666666666667,ru,blog,False
продвижение сайта сео,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,18,0.0,63.16666666666666,seo,services_web,ru,commercial_investigation,False,False,False,51+,0,27,0.0,65.74074074074075,0.0,9.0,70.88888888888889,ru,blog,False
робот для записи на прием,https://gptbot.uz/ru/ai-bot-dlya-kliniki/,0,18,0.0,25.944444444444443,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,21-50,0,18,0.0,25.944444444444443,,,,ru,landing,False
услуги в рамках smm,https://gptbot.uz/ru/blog/chto-vhodit-v-uslugi-smm-specialista/,0,18,0.0,36.55555555555556,smm,services_marketing,ru,commercial,False,False,True,21-50,0,20,0.0,37.55,0.0,2.0,46.5,ru,blog,False
чатгпт онлайн,https://gptbot.uz/ru/gpt-chat/,0,18,0.0,5.888888888888889,chatgpt_online,chatgpt_product,ru,transactional,False,False,False,4-10,0,18,0.0,5.888888888888889,,,,ru,landing,False
что такое seo продвижение простыми словами,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,18,0.0,84.22222222222223,seo,services_web,ru,informational,False,False,False,51+,0,19,0.0,84.42105263157895,0.0,1.0,88.0,ru,blog,False
chatgpt online kirish,https://gptbot.uz/uz/blog/chatgpt-ozbekistonda-vpnsiz-ishlaydimi/,0,17,0.0,6.941176470588236,chatgpt_login,chatgpt_product,uz,navigational,False,False,False,4-10,0,17,0.0,6.941176470588236,,,,uz,blog,False
